N,P,K,temperature,humidity,ph,rainfall,Year,Area_Harvested,Production,Yield,Crops
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2017,2472000.0,23332000.0,9438.5,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2018,2527000.0,24966000.0,9879.7,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2019,2572000.0,25631000.0,9965.4,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2020,2586000.0,24678000.0,9542.9,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2021,2625000.0,24968000.0,9511.6,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2022,2704000.0,26299000.0,9726.0,9
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,2023,2698000.0,26236000.0,9724.2,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2004,1906700.0,11490000.0,6026.1,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2005,1970400.0,11829700.0,6003.7,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2006,2080700.0,12663100.0,6086.0,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2007,2154000.0,13734000.0,6376.0,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2008,2201000.0,13997000.0,6359.4,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2009,2309000.0,12750000.0,5521.9,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2010,2312300.0,15026700.0,6498.6,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2011,2297000.0,15188000.0,6612.1,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2012,2378000.0,16196000.0,6810.8,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2013,2500000.0,18002000.0,7200.8,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2014,2515970.0,18431330.0,7325.7,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2015,2163000.0,18527000.0,8565.4,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2016,2209000.0,18643000.0,8439.6,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2017,2472000.0,23332000.0,9438.5,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2018,2527000.0,24966000.0,9879.7,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2019,2572000.0,25631000.0,9965.4,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2020,2586000.0,24678000.0,9542.9,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2021,2625000.0,24968000.0,9511.6,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2022,2704000.0,26299000.0,9726.0,9
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,2023,2698000.0,26236000.0,9724.2,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2004,1906700.0,11490000.0,6026.1,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2005,1970400.0,11829700.0,6003.7,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2006,2080700.0,12663100.0,6086.0,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2007,2154000.0,13734000.0,6376.0,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2008,2201000.0,13997000.0,6359.4,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2009,2309000.0,12750000.0,5521.9,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2010,2312300.0,15026700.0,6498.6,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2011,2297000.0,15188000.0,6612.1,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2012,2378000.0,16196000.0,6810.8,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2013,2500000.0,18002000.0,7200.8,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2014,2515970.0,18431330.0,7325.7,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2015,2163000.0,18527000.0,8565.4,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2016,2209000.0,18643000.0,8439.6,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2017,2472000.0,23332000.0,9438.5,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2018,2527000.0,24966000.0,9879.7,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2019,2572000.0,25631000.0,9965.4,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2020,2586000.0,24678000.0,9542.9,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2021,2625000.0,24968000.0,9511.6,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2022,2704000.0,26299000.0,9726.0,9
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,2023,2698000.0,26236000.0,9724.2,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2004,1906700.0,11490000.0,6026.1,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2005,1970400.0,11829700.0,6003.7,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2006,2080700.0,12663100.0,6086.0,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2007,2154000.0,13734000.0,6376.0,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2008,2201000.0,13997000.0,6359.4,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2009,2309000.0,12750000.0,5521.9,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2010,2312300.0,15026700.0,6498.6,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2011,2297000.0,15188000.0,6612.1,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2012,2378000.0,16196000.0,6810.8,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2013,2500000.0,18002000.0,7200.8,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2014,2515970.0,18431330.0,7325.7,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2015,2163000.0,18527000.0,8565.4,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2016,2209000.0,18643000.0,8439.6,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2017,2472000.0,23332000.0,9438.5,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2018,2527000.0,24966000.0,9879.7,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2019,2572000.0,25631000.0,9965.4,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2020,2586000.0,24678000.0,9542.9,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2021,2625000.0,24968000.0,9511.6,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2022,2704000.0,26299000.0,9726.0,9
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,2023,2698000.0,26236000.0,9724.2,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2004,1906700.0,11490000.0,6026.1,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2005,1970400.0,11829700.0,6003.7,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2006,2080700.0,12663100.0,6086.0,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2007,2154000.0,13734000.0,6376.0,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2008,2201000.0,13997000.0,6359.4,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2009,2309000.0,12750000.0,5521.9,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2010,2312300.0,15026700.0,6498.6,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2011,2297000.0,15188000.0,6612.1,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2012,2378000.0,16196000.0,6810.8,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2013,2500000.0,18002000.0,7200.8,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2014,2515970.0,18431330.0,7325.7,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2015,2163000.0,18527000.0,8565.4,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2016,2209000.0,18643000.0,8439.6,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2017,2472000.0,23332000.0,9438.5,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2018,2527000.0,24966000.0,9879.7,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2019,2572000.0,25631000.0,9965.4,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2020,2586000.0,24678000.0,9542.9,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2021,2625000.0,24968000.0,9511.6,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2022,2704000.0,26299000.0,9726.0,9
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,2023,2698000.0,26236000.0,9724.2,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2004,1906700.0,11490000.0,6026.1,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2005,1970400.0,11829700.0,6003.7,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2006,2080700.0,12663100.0,6086.0,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2007,2154000.0,13734000.0,6376.0,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2008,2201000.0,13997000.0,6359.4,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2009,2309000.0,12750000.0,5521.9,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2010,2312300.0,15026700.0,6498.6,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2011,2297000.0,15188000.0,6612.1,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2012,2378000.0,16196000.0,6810.8,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2013,2500000.0,18002000.0,7200.8,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2014,2515970.0,18431330.0,7325.7,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2015,2163000.0,18527000.0,8565.4,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2016,2209000.0,18643000.0,8439.6,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2017,2472000.0,23332000.0,9438.5,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2018,2527000.0,24966000.0,9879.7,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2019,2572000.0,25631000.0,9965.4,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2020,2586000.0,24678000.0,9542.9,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2021,2625000.0,24968000.0,9511.6,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2022,2704000.0,26299000.0,9726.0,9
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,2023,2698000.0,26236000.0,9724.2,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2004,1906700.0,11490000.0,6026.1,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2005,1970400.0,11829700.0,6003.7,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2006,2080700.0,12663100.0,6086.0,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2007,2154000.0,13734000.0,6376.0,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2008,2201000.0,13997000.0,6359.4,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2009,2309000.0,12750000.0,5521.9,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2010,2312300.0,15026700.0,6498.6,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2011,2297000.0,15188000.0,6612.1,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2012,2378000.0,16196000.0,6810.8,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2013,2500000.0,18002000.0,7200.8,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2014,2515970.0,18431330.0,7325.7,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2015,2163000.0,18527000.0,8565.4,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2016,2209000.0,18643000.0,8439.6,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2017,2472000.0,23332000.0,9438.5,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2018,2527000.0,24966000.0,9879.7,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2019,2572000.0,25631000.0,9965.4,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2020,2586000.0,24678000.0,9542.9,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2021,2625000.0,24968000.0,9511.6,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2022,2704000.0,26299000.0,9726.0,9
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,2023,2698000.0,26236000.0,9724.2,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2004,1906700.0,11490000.0,6026.1,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2005,1970400.0,11829700.0,6003.7,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2006,2080700.0,12663100.0,6086.0,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2007,2154000.0,13734000.0,6376.0,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2008,2201000.0,13997000.0,6359.4,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2009,2309000.0,12750000.0,5521.9,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2010,2312300.0,15026700.0,6498.6,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2011,2297000.0,15188000.0,6612.1,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2012,2378000.0,16196000.0,6810.8,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2013,2500000.0,18002000.0,7200.8,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2014,2515970.0,18431330.0,7325.7,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2015,2163000.0,18527000.0,8565.4,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2016,2209000.0,18643000.0,8439.6,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2017,2472000.0,23332000.0,9438.5,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2018,2527000.0,24966000.0,9879.7,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2019,2572000.0,25631000.0,9965.4,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2020,2586000.0,24678000.0,9542.9,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2021,2625000.0,24968000.0,9511.6,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2022,2704000.0,26299000.0,9726.0,9
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,2023,2698000.0,26236000.0,9724.2,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2004,1906700.0,11490000.0,6026.1,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2005,1970400.0,11829700.0,6003.7,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2006,2080700.0,12663100.0,6086.0,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2007,2154000.0,13734000.0,6376.0,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2008,2201000.0,13997000.0,6359.4,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2009,2309000.0,12750000.0,5521.9,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2010,2312300.0,15026700.0,6498.6,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2011,2297000.0,15188000.0,6612.1,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2012,2378000.0,16196000.0,6810.8,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2013,2500000.0,18002000.0,7200.8,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2014,2515970.0,18431330.0,7325.7,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2015,2163000.0,18527000.0,8565.4,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2016,2209000.0,18643000.0,8439.6,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2017,2472000.0,23332000.0,9438.5,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2018,2527000.0,24966000.0,9879.7,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2019,2572000.0,25631000.0,9965.4,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2020,2586000.0,24678000.0,9542.9,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2021,2625000.0,24968000.0,9511.6,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2022,2704000.0,26299000.0,9726.0,9
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,2023,2698000.0,26236000.0,9724.2,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2004,1906700.0,11490000.0,6026.1,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2005,1970400.0,11829700.0,6003.7,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2006,2080700.0,12663100.0,6086.0,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2007,2154000.0,13734000.0,6376.0,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2008,2201000.0,13997000.0,6359.4,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2009,2309000.0,12750000.0,5521.9,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2010,2312300.0,15026700.0,6498.6,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2011,2297000.0,15188000.0,6612.1,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2012,2378000.0,16196000.0,6810.8,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2013,2500000.0,18002000.0,7200.8,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2014,2515970.0,18431330.0,7325.7,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2015,2163000.0,18527000.0,8565.4,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2016,2209000.0,18643000.0,8439.6,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2017,2472000.0,23332000.0,9438.5,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2018,2527000.0,24966000.0,9879.7,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2019,2572000.0,25631000.0,9965.4,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2020,2586000.0,24678000.0,9542.9,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2021,2625000.0,24968000.0,9511.6,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2022,2704000.0,26299000.0,9726.0,9
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,2023,2698000.0,26236000.0,9724.2,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2004,1906700.0,11490000.0,6026.1,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2005,1970400.0,11829700.0,6003.7,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2006,2080700.0,12663100.0,6086.0,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2007,2154000.0,13734000.0,6376.0,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2008,2201000.0,13997000.0,6359.4,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2009,2309000.0,12750000.0,5521.9,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2010,2312300.0,15026700.0,6498.6,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2011,2297000.0,15188000.0,6612.1,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2012,2378000.0,16196000.0,6810.8,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2013,2500000.0,18002000.0,7200.8,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2014,2515970.0,18431330.0,7325.7,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2015,2163000.0,18527000.0,8565.4,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2016,2209000.0,18643000.0,8439.6,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2017,2472000.0,23332000.0,9438.5,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2018,2527000.0,24966000.0,9879.7,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2019,2572000.0,25631000.0,9965.4,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2020,2586000.0,24678000.0,9542.9,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2021,2625000.0,24968000.0,9511.6,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2022,2704000.0,26299000.0,9726.0,9
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,2023,2698000.0,26236000.0,9724.2,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2004,1906700.0,11490000.0,6026.1,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2005,1970400.0,11829700.0,6003.7,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2006,2080700.0,12663100.0,6086.0,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2007,2154000.0,13734000.0,6376.0,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2008,2201000.0,13997000.0,6359.4,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2009,2309000.0,12750000.0,5521.9,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2010,2312300.0,15026700.0,6498.6,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2011,2297000.0,15188000.0,6612.1,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2012,2378000.0,16196000.0,6810.8,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2013,2500000.0,18002000.0,7200.8,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2014,2515970.0,18431330.0,7325.7,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2015,2163000.0,18527000.0,8565.4,9
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,2016,2209000.0,18643000.0,8439.6,9
